order_id,order_date,customer_id,product_id,location_id,shipping_id,quantity,sales,discount,profit
O11476,2024-04-25,C1411,P2063,L105,SH19,6,112876.91,0.11,8538.09
O8084,2025-09-05,C1242,P2018,L115,SH16,1,40496.86,0.04,13890.9
O6456,2024-10-16,C1233,P2006,L107,SH13,3,106850.66,0.22,24007.97
O5119,2024-03-22,C1151,P2042,L104,SH16,5,33632.3,0.23,2912.81
O11105,2025-03-10,C1451,P2042,L102,SH19,6,107933.38,0.24,14582.13
O8428,2024-10-26,C1236,P2054,L116,SH10,2,43263.27,0.07,3412.64
O11360,2024-06-05,C1219,P2043,L115,SH19,5,3256.97,0.26,420.83
O10180,2025-04-18,C1411,P2027,L116,SH19,3,99787.69,0.0,35627.34
O11482,2025-12-31,C1237,P2022,L103,SH1,1,45168.17,0.14,17080.06
O7159,2024-09-13,C1095,P2001,L106,SH10,2,38942.38,0.18,11580.64
O6942,2025-12-14,C1356,P2087,L109,SH25,4,7992.46,0.06,2584.43
O11660,2024-09-04,C1201,P2027,L104,SH19,4,6325.59,0.23,1515.46
O9379,2025-12-17,C1472,P2035,L102,SH13,three,35507.68,0.17,3108.54
O10202,2024-08-10,C1163,P2090,L109,SH22,4,16887.55,0.08,4996.14
O11946,2024-08-21,C1060,P2034,L117,SH10,1,7971.49,0.13,529.93
O6294,2024-08-12,C1321,P2002,L112,SH10,1,34899.23,0.14,8932.04
O9752,2024-02-09,C1256,P2014,L109,SH4,3,₹112234.92,0.16,34833.47
O10144,2025-12-05,C1152,P2052,L104,SH22,6,66441.33,0.04,7984.92
O7411,2025-10-03,C1074,P2083,L101,SH16,6,8110.8,0.25,2177.92
O6225,2024-11-17,C1093,P2001,L115,SH4,6,40737.94,0.16,9197.13
O8092,2025-01-28,C1201,P2075,L102,SH19,3,8086.91,0.15,3256.47
O11302,2025-05-04,C1146,P2022,L104,SH7,3,102873.63,0.08,28551.5
O11939,2024-02-25,C1144,P2033,L103,SH1,4,₹123303.02,0.16,43877.94
O7060,2025-08-02,C1245,P2066,L103,SH16,6,₹24124.12,0.16,2808.64
O9733,2025-12-25,C1313,P2019,L107,SH22,6,55172.26,0.1,20254.59
O6573,2025-10-11,C1098,P2072,L102,SH25,4,10776.48,0.18,3224.14
O9300,2025-09-01,C1247,P2041,L110,SH4,4,20735.1,0.07,1621.05
O6388,2024-07-17,C1335,P2029,L110,SH13,3,85008.4,0.06,21171.42
O6273,2024-08-15,C1359,P2082,L108,SH22,4,6462.11,0.17,2234.85
O7867,2024-03-02,C1088,P2085,L102,SH13,2,3960.11,0.2,1412.95
O5896,2024-11-20,C1241,P2076,L101,SH22,1,₹2116.22,0.01,694.25
O8360,2024-07-13,C1251,P2031,L107,SH19,5,197364.4,0.16,45143.41
O7777,20/05/2024,C1041,P2015,L112,SH10,2,60720.34,0.05,16760.72
O11990,2024-08-06,C1485,P2075,L102,SH16,4,9034.38,0.04,
O7237,2025-11-14,C1322,P2074,L101,SH1,2,2732.55,0.18,777.17
O10740,2025-11-02,C1476,P2087,L114,SH22,4,4262.53,0.11,1861.59
O5448,2025-04-15,C1207,P2031,L103,SH1,4,101056.42,0.0,31793.06
O7775,2024-09-07,C1017,P2003,L114,SH10,2,36286.51,0.11,12330.38
O5359,2025-08-04,C1374,P2001,L113,SH22,2,5818.46,0.1,1864.69
O7609,2025-04-15,C1210,P2036,L102,SH10,4,16647.41,0.16,2238.33
O7250,2024-09-04,C1261,P2078,L103,SH19,5,₹12525.45,0.13,3340.71
O6045,2025-09-04,C1478,P2062,L109,SH10,6,30509.52,0.26,3697.75
O11721,2024-05-31,C1194,P2004,L110,SH1,4,117529.1,0.06,39100.57
O7600,17/11/2024,C1185,P2043,L117,SH13,4,79739.01,0.18,5629.58
O7462,2025-02-19,C1064,P2003,L112,SH19,4,206495.86,0.02,64609.59
O6081,2025-10-17,C1177,P2026,L107,SH10,2,97203.24,0.03,34706.68
O6468,2025-02-16,C1387,P2051,L105,SH19,4,51728.39,0.24,5258.33
O5888,2025-05-18,C1453,P2091,L106,SH16,4,₹8095.85,0.15,2529.89
O10908,2024-11-13,C1058,P2037,L106,SH13,2,4948.91,0.13,
O5125,10/08/2025,C1228,P2098,L103,SH13,6,5890.37,0.05,1904.89
O9605,2024-10-02,C1263,P2014,L104,SH13,2,30077.56,0.0,6493.57
O10239,2025-04-25,C1427,P2029,L106,SH10,1,45654.43,0.13,17932.15
O10628,2025-07-06,C1269,P2054,L106,SH10,3,₹24963.94,0.22,2702.65
O10756,2025-12-12,C1284,P2095,L104,SH15,6,18971.38,,4925.82
O6095,2024-06-20,C1042,P2061,L103,SH19,5,49812.13,0.24,6356.91
O9170,2024-09-15,C1208,P2088,L115,SH4,6,9110.36,0.09,3781.23
O10017,2024-09-25,C1058,P2063,L116,SH10,-4,43598.66,0.17,6319.56
O8860,2025-07-20,C1265,P2095,L104,SH4,4,13004.52,0.0,4975.3
O8212,2025-12-05,C1291,P2006,L109,SH10,6,136828.55,0.14,32780.29
O10099,2024-04-22,C1107,P2085,L112,SH5,1,₹3986.36,0.14,1557.87
O6523,2024-07-07,C1115,P2027,L113,SH22,3,₹102688.81,0.07,31473.95
O8829,2025-10-26,C1347,P2086,L103,SH4,6,₹26319.15,0.07,9100.55
O8881,2024-02-02,C1238,P2018,L109,SH19,2,58754.76,0.07,20555.45
O6904,2025-06-01,C1195,P2020,L110,SH4,3,12802.68,0.13,3031.58
O11002,2024-04-22,C1099,P2027,L108,SH10,5,169597.39,0.24,46631.13
O6060,2025-06-19,C1478,P2073,L108,SH19,1,2927.29,0.22,892.43
O5072,2024-03-31,C1426,P2089,L112,SH10,5,11201.26,0.07,3037.48
O7542,2024-04-21,C1359,P2038,L102,SH19,3,23077.05,0.26,2078.32
O7760,2024-06-11,C1130,P2022,L114,SH19,4,124879.44,0.16,26752.19
O8147,2025-03-05,C1031,P2017,L114,SH1,4,89478.09,0.13,29454.07
O10072,2025-06-13,C1051,P2025,L102,SH4,3,48950.52,0.11,11135.21
O11526,2024-09-27,C1331,P2067,L104,SH12,1,3078.53,0.16,1179.09
O9871,2024-06-12,C1326,P2090,L104,SH19,4,₹10486.84,0.17,3123.31
O11007,2025-07-16,C1049,P2038,L102,SH4,1,21485.82,0.1,1657.14
O10343,2024-06-08,C1487,P2057,L117,SH16,4,₹28284.71,0.15,2713.39
O10460,2025-08-27,C1126,P2061,L115,SH19,4,28885.7,0.18,3872.59
O5849,30/01/2024,C1252,P2089,L108,SH7,5,4175.74,0.12,1275.45
O5220,2025-07-09,C1280,P2063,L106,SH25,1,21298.61,0.14,3112.82
O8130,2024-07-30,C1429,P2017,L115,SH4,6,59509.16,0.11,
O9499,2024-10-27,C1237,P2061,L111,SH10,3,17658.79,0.22,1874.39
O11414,2025-07-01,C1010,P2069,L106,SH13,3,3198.04,0.14,987.41
O9761,2025-11-19,C1064,P2061,L110,SH10,5,76649.75,0.15,10739.58
O9366,2025-11-16,C1002,P2091,L107,SH24,3,4553.71,0.08,1268.07
O8972,2025-12-11,C1187,P2082,L106,SH13,3,₹2500.25,0.12,900.28
O5565,2025-01-25,C1412,P2031,L114,SH19,2,₹23499.19,0.02,8459.88
O5173,2025-10-28,C1335,P2061,L116,SH10,3,14348.43,0.15,2105.66
O6177,2025-12-14,C1001,P2013,L103,SH13,6,124520.07,0.13,35285.06
O7314,2024-04-01,C1382,P2094,L115,SH25,3,12257.96,0.09,
O9455,2025-12-25,C1458,P2052,L103,SH1,4,₹54389.6,0.17,5112.02
O9065,21/11/2025,C1179,P2071,L101,SH13,4,14781.82,0.04,6018.44
O8767,2024-11-08,C1414,P2083,L109,SH22,3,6002.53,0.09,2296.98
O11299,2024-04-19,C1362,P2031,L115,SH19,5,35188.68,0.15,12210.14
O10362,2025-01-07,C1079,P2031,L104,SH4,2,17905.82,0.07,3843.29
O7645,2024-07-27,C1111,P2039,L101,SH1,3,41996.91,0.2,4708.19
O9603,2024-08-21,C1067,P2005,L113,SH1,5,35761.15,0.0,9533.32
O8590,2024-06-17,C1164,P2057,L105,SH1,1,13151.66,0.32,1417.16
O9518,2024-11-13,C1140,P2050,L117,SH1,6,₹25146.99,0.17,2643.83
O11392,2025-01-06,C1215,P2083,L113,SH22,2,7280.47,0.05,3104.98
O11535,2024-10-18,C1416,P2008,L113,SH13,4,72736.64,0.18,25033.81
O7088,2025-08-16,C1344,P2040,L114,SH12,2,35046.54,0.19,4782.56
O6334,2025-01-06,C1056,P2014,L103,SH7,2,61462.63,0.09,22699.49
O11015,2024-01-23,C1168,P2096,L114,SH1,3,₹3278.93,0.07,1200.82
O5552,2025-11-20,C1148,P2012,L113,SH25,2,83120.33,0.0,22309.38
O11667,2024-01-27,C1440,P2050,L111,SH19,4,28043.34,0.1,2578.32
O9461,2025-02-12,C1352,P2035,L103,SH25,1,₹16967.39,0.15,1147.45
O8738,2024-12-23,C1038,P2012,L102,SH19,6,188877.03,0.17,73544.09
O9260,2025-09-25,C1081,P2079,L110,SH10,6,25148.5,0.11,11245.99
O8069,2025-06-24,C1413,P2023,L103,SH13,5,142833.63,0.02,45326.44
O9475,16/11/2025,C1316,P2098,L109,SH7,4,12584.21,0.07,3287.39
O9755,2025-03-18,C1135,P2044,L113,SH19,6,86513.05,0.05,6907.16
O10930,2024-10-05,C1342,P2024,L109,SH19,6,203656.76,0.06,76247.78
O8930,2025-09-07,C1282,P2074,L113,SH22,6,11371.52,0.02,5041.76
O8804,2024-02-17,C1206,P2039,L112,SH1,-6,102328.58,0.21,7472.83
O5008,2024-12-06,C1276,P2062,L112,SH10,3,31002.52,0.27,3376.44
O5683,2024-09-07,C1041,P2077,L101,SH22,5,20283.77,0.09,6199.18
O7376,16/12/2024,C1086,P2036,L106,SH1,5,85720.22,0.2,7213.27
O8281,2024-12-01,C1417,P2032,L104,SH1,5,57986.1,0.05,17719.16
O9697,2024-04-03,C1017,P2007,L105,SH16,2,4445.92,0.05,1019.42
O11089,14/05/2025,C1158,P2004,L115,SH13,2,94487.23,0.03,
O6561,2024-08-25,C1144,P2099,L104,SH19,5,8043.5,0.09,2559.63
O9907,2025-03-25,C1340,P2020,L115,SH13,6,229695.2,0.11,59721.91
O7889,14/09/2025,C1039,P2066,L107,SH7,4,₹68707.13,0.15,9359.85
O7397,2025-03-01,C1030,P2042,L117,SH13,3,52130.97,0.13,5238.13
O9123,2025-05-19,C1233,P2013,L116,SH4,2,₹10308.95,,3063.68
O7587,2025-03-24,C1488,P2096,L113,SH21,1,4152.08,0.02,1313.23
O11840,2024-04-16,C1055,P2009,L117,SH1,5,160504.87,0.03,52913.07
O10385,2025-11-20,C1329,P2003,L110,SH1,5,₹10690.11,0.0,3831.21
O10512,2024-12-21,C1267,P2066,L103,SH22,3,21608.67,0.24,2206.86
O9715,2024-09-28,C1144,P2051,L106,SH1,-3,58751.79,0.16,5101.73
O9599,2025-07-14,C1254,P2070,L107,SH22,6,18486.72,0.16,5344.33
O5879,2025-05-26,C1063,P2030,L114,SH19,5,₹72983.25,0.11,25011.27
O6297,2024-06-08,C1414,P2097,L113,SH10,3,₹6178.68,0.16,2446.52
O9150,18/09/2025,C1349,P2001,L113,SH14,4,71613.92,0.1,16192.12
O5353,2024-12-05,C1270,P2062,L101,SH4,3,62135.34,0.1,4854.75
O11134,2025-11-30,C1324,P2017,L109,SH19,5,161148.31,0.15,56963.47
O7231,2025-08-24,C1019,P2033,L101,SH19,5,100572.24,0.14,40054.21
O6316,22/11/2024,C1393,P2050,L112,SH13,5,58057.08,0.09,5998.22
O10074,14/09/2024,C1373,P2017,L105,SH10,1,20346.91,,7905.46
O5952,2025-08-20,C1289,P2085,L107,SH19,2,9083.29,0.09,2278.32
O7120,18/07/2025,C1151,P2046,L117,SH16,1,11605.26,0.06,1671.83
O5610,2024-11-24,C1439,P2047,L108,SH22,4,52555.06,0.28,6266.98
O10585,2025-11-26,C1278,P2091,L115,SH10,1,2140.1,0.08,735.45
O5233,2024-11-02,C1421,P2051,L103,SH10,6,21574.71,0.24,1761.41
O7659,2025-10-20,C1378,P2005,L102,SH19,1,₹44939.55,0.09,12778.6
O7654,2025-05-17,C1011,P2001,L113,SH4,3,69496.04,0.11,24445.41
O11994,2024-07-31,C1280,P2006,L101,SH1,1,25624.76,0.08,5581.06
O9152,2024-02-03,C1125,P2062,L102,SH16,3,42191.83,0.29,5802.8
O11980,2024-02-06,C1185,P2007,L117,SH16,4,69847.25,0.14,27604.98
O9589,2024-05-20,C1352,P2078,L108,SH22,4,18571.95,0.06,5563.48
O6650,2024-06-08,C1487,P2075,L113,SH25,4,₹10003.48,0.13,2922.34
O5545,2025-07-26,C1471,P2012,L110,SH16,2,92833.48,0.08,25029.68
O9580,2024-09-01,C1417,P2004,L104,SH4,2,71442.91,0.11,25458.28
O8692,2025-02-13,C1145,P2021,L113,SH22,4,122112.96,0.17,26724.77
O5340,2024-02-13,C1464,P2043,L104,SH22,4,84971.49,0.1,5485.54
O7768,2025-11-19,C1097,P2004,L117,SH10,-2,74942.83,0.07,23655.23
O10238,2025-03-18,C1202,P2075,L106,SH1,1,4221.92,0.07,1817.76
O11184,2025-08-26,C1237,P2098,L116,SH25,5,17884.97,0.2,7096.05
O10196,2024-02-11,C1393,P2086,L109,SH13,6,9472.71,0.06,4116.87
O6710,2025-01-14,C1242,P2088,L103,SH19,4,1876.78,0.07,694.91
O8075,2025-08-31,C1358,P2026,L104,SH22,5,115568.26,0.09,42253.42
O6396,2024-05-04,C1268,P2095,L109,SH4,5,5148.35,0.2,1317.52
O10889,2025-08-31,C1258,P2024,L104,SH13,5,115393.28,0.0,23080.81
O11858,2024-12-01,C1392,P2096,L109,SH8,3,7396.33,0.2,2104.15
O6984,2025-08-31,C1321,P2049,L106,SH16,4,36492.22,0.21,3221.09
O8793,2025-12-06,C1161,P2097,L108,SH16,2,4924.8,0.01,1261.98
O8883,2025-03-04,C1485,P2098,L103,SH1,2,4035.81,0.1,1060.91
O7723,2024-09-22,C1222,P2065,L115,SH22,4,23822.1,0.18,2887.83
O6559,2024-03-26,C1371,P2099,L117,SH22,3,2871.99,0.13,722.47
O11034,2024-11-06,C1391,P2089,L106,SH1,1,4576.92,0.05,1791.74
O7689,2025-01-22,C1038,P2061,L110,SH4,5,₹94558.46,0.13,6021.38
O7779,2024-06-13,C1057,P2021,L117,SH13,3,66157.51,0.16,22155.11
O11439,2024-09-03,C1404,P2024,L103,SH4,3,83072.79,0.06,16684.07
O10043,2024-08-07,C1458,P2080,L104,SH22,5,19252.69,0.2,7749.83
O11211,2025-02-28,C1449,P2034,L117,SH13,3,49893.51,0.13,6497.75
O9113,2024-10-10,C1238,P2002,L115,SH4,1,10653.19,0.02,4177.6
O8223,2024-12-08,C1006,P2067,L110,SH22,4,1977.85,0.16,674.22
O11757,2024-08-23,C1362,P2045,L108,SH10,1,13983.06,0.31,1474.67
O8659,2024-03-15,C1450,P2035,L105,SH16,6,₹21437.83,0.1,1498.98
O10833,2024-09-23,C1349,P2049,L103,SH25,2,28296.11,0.09,3325.1
O11552,2025-05-22,C1382,P2048,L114,SH13,-5,38210.74,0.31,3374.07
O6479,2025-02-04,C1253,P2048,L109,SH17,4,30005.11,0.26,3960.28
O8939,2025-12-14,C1228,P2069,L111,SH19,5,2386.44,0.19,889.79
O8559,2024-11-05,C1257,P2096,L111,SH1,2,5008.5,0.15,2141.79
O5097,2025-09-11,C1215,P2021,L107,SH22,4,32055.56,0.1,8013.91
O5035,2024-05-23,C1333,P2053,L104,SH10,1,1479.97,0.22,93.75
O7164,2025-03-21,C1475,P2079,L107,SH1,4,11664.4,0.26,4622.07
O6084,2025-12-10,C1113,P2001,L108,SH4,4,47539.63,0.14,
O5956,2024-12-03,C1490,P2035,L101,SH13,3,55332.06,0.24,6587.59
O8259,2025-10-01,C1431,P2003,L108,SH4,4,25985.83,0.18,5492.46
O7957,2025-05-29,C1424,P2069,L104,SH10,1,₹3255.14,0.12,
O10445,2025-05-15,C1329,P2061,L108,SH22,4,14123.04,0.28,1744.2
O11569,2025-04-30,C1153,P2071,L112,SH1,4,9181.78,0.16,4123.36
O10797,2025-01-12,C1396,P2072,L108,SH10,4,13806.32,0.0,5637.38
O10355,2024-03-26,C1466,P2080,L112,SH22,3,8377.95,0.0,2810.37
O7915,2024-08-30,C1476,P2092,L116,SH19,4,15240.27,0.18,5761.1
O9542,2025-05-14,C1216,P2036,L102,SH19,3,27176.8,0.16,3186.65
O5341,2025-05-23,C1421,P2093,L113,SH5,3,₹1526.51,0.05,590.21
O10422,2025-04-23,C1044,P2010,L104,SH13,3,57815.3,0.02,21847.34
O7620,2025-04-24,C1073,P2073,L117,SH1,4,8190.63,0.11,2957.36
O9514,2025-06-09,C1319,P2066,L111,SH13,3,24599.07,0.22,1988.79
O10752,2024-05-19,C1342,P2098,L104,SH10,5,22567.56,0.0,7967.82
O11065,2024-07-13,C1491,P2034,L103,SH22,6,38547.31,,2918.12
O8134,2025-08-13,C1429,P2071,L113,SH4,1,2209.43,0.25,566.67
O10521,2024-03-28,C1311,P2053,L107,SH1,3,30292.41,0.31,4352.24
O9828,2025-11-26,C1103,P2078,L101,SH7,3,10041.95,0.19,4216.67
O6792,2025-02-17,C1255,P2027,L110,SH13,5,160789.4,0.08,61388.78
O9183,2025-12-13,C1426,P2059,L110,SH13,2,36707.96,0.15,5489.41
O10434,2024-01-14,C1472,P2035,L114,SH22,4,34199.47,0.23,4318.51
O7320,2025-06-16,C1483,P2093,L108,SH25,5,14837.98,0.07,4676.27
O8975,2024-08-08,C1236,P2045,L106,SH7,5,60810.17,0.12,8806.64
O10180,2025-04-18,C1411,P2027,L116,SH19,3,99787.69,0.0,35627.34
O5979,2024-07-25,C1011,P2058,L108,SH16,1,6109.89,0.23,822.7
O6258,2025-06-10,C1102,P2011,L117,SH13,1,44613.25,0.1,12587.35
O10527,2024-07-16,C1216,P2020,L106,SH13,4,8154.0,0.05,1938.31
O7952,31/05/2025,C1322,P2085,L111,SH22,4,10126.76,0.12,2573.55
O6318,2025-07-05,C1215,P2071,L116,SH1,4,10507.67,0.08,3745.93
O10338,18/11/2025,C1388,P2020,L110,SH22,6,64447.61,0.08,14859.42
O11450,2025-04-07,C1384,P2024,L107,SH4,6,14666.02,0.11,4187.95
O10612,2025-02-16,C1241,P2068,L105,SH22,2,2287.19,0.11,820.61
O9116,2025-01-10,C1363,P2066,L115,SH1,5,86924.08,0.13,9239.68
O8726,2024-01-18,C1342,P2096,L113,SH19,3,5330.34,0.05,1960.74
O5122,2025-06-09,C1327,P2052,L112,SH1,2,33913.36,0.16,4108.5
O10335,2024-10-18,C1024,P2035,L103,SH1,1,3297.84,0.23,325.39
O10543,2025-12-28,C1338,P2026,L105,SH19,4,55520.79,0.07,14912.33
O8986,2025-09-03,C1401,P2072,L106,SH22,5,13878.02,0.11,3861.86
O10768,2025-12-24,C1271,P2050,L105,SH1,2,39238.28,0.16,5453.17
O9419,2024-05-01,C1344,P2091,L111,SH12,5,7865.17,0.08,2674.93
O9012,2024-11-11,C1287,P2022,L110,SH1,3,14818.04,0.09,5071.62
O6617,24/12/2024,C1305,P2021,L103,SH10,6,185541.66,0.13,69887.72
O10776,25/05/2024,C1092,P2048,L114,SH4,2,41473.45,0.13,4114.3
O6370,2025-02-27,C1359,P2064,L115,SH19,4,37345.14,0.13,3424.51
O6873,2025-11-30,C1500,P2045,L104,SH25,2,37074.14,0.19,4225.51
O6882,17/02/2025,C1484,P2081,L114,SH7,4,7300.98,0.24,1945.55
O11423,2025-03-20,C1038,P2080,L106,SH1,1,4032.19,0.0,1439.42
O7123,2024-12-08,C1013,P2058,L113,SH22,-3,48901.25,0.19,4959.87
O7220,2024-10-01,C1479,P2019,L104,SH19,1,35276.1,0.12,10738.25
O6802,2024-05-14,C1265,P2074,L109,SH8,5,8588.44,0.1,2790.85
O9763,2025-01-31,C1044,P2016,L113,SH10,4,31453.12,0.11,10814.59
O6434,2025-01-13,C1028,P2057,L109,SH21,4,10261.3,0.19,1214.69
O5998,20/10/2024,C1126,P2061,L111,SH17,6,₹54690.51,0.3,3700.96
O5376,2024-03-28,C1078,P2097,L104,SH16,5,15977.87,0.08,6577.07
O7636,2024-06-21,C1200,P2007,L106,SH19,3,90297.43,0.15,25393.86
O9127,2025-02-17,C1388,P2072,L115,SH16,1,2404.34,0.04,1017.36
O5568,2024-03-02,C1204,P2013,L106,SH19,1,11594.48,0.11,2908.57
O11772,2025-06-12,C1206,P2079,L113,SH1,4,14333.7,0.12,6278.39
O5808,2025-05-31,C1023,P2006,L116,SH10,6,16625.45,0.16,5091.12
O6599,2024-09-07,C1248,P2037,L117,SH25,4,37401.93,0.07,5587.24
O6310,2024-05-01,C1040,P2079,L111,SH4,1,1852.44,0.1,805.7
O5944,2024-05-15,C1253,P2044,L115,SH16,2,₹5642.01,,699.18
O7402,2025-01-16,C1022,P2020,L110,SH7,1,33196.66,0.07,10532.18
O10082,2024-05-28,C1010,P2089,L116,SH5,3,₹4500.73,0.12,1541.01
O11052,2024-11-23,C1341,P2090,L116,SH19,2,1024.01,0.18,457.42
O8589,2024-12-21,C1361,P2015,L108,SH13,2,71395.66,0.04,26074.3
O8547,2024-03-31,C1150,P2073,L115,SH19,1,2505.53,0.23,852.63
O9000,2025-02-13,C1362,P2019,L117,SH10,5,9998.36,0.15,2759.75
O11509,2025-10-20,C1199,P2096,L110,SH1,6,6373.19,0.07,1717.8
O11140,2025-03-04,C1204,P2086,L116,SH10,2,5811.93,0.29,2445.31
O8990,2024-06-12,C1270,P2082,L105,SH22,1,3247.8,0.06,898.99
O9698,14/08/2024,C1195,P2086,L113,SH10,6,20610.5,0.03,9163.32
O11754,2025-09-27,C1330,P2099,L104,SH19,6,₹16541.09,0.14,5392.32
O7198,2024-04-19,C1049,P2076,L101,SH13,4,18001.8,0.0,4653.56
O7930,2024-05-05,C1033,P2041,L106,SH13,6,54856.6,0.21,4800.81
O8118,2024-09-13,C1230,P2054,L114,SH16,6,23088.94,0.06,2310.71
O6642,2024-11-14,C1089,P2082,L101,SH11,4,6371.75,0.04,2039.83
O7571,2025-11-07,C1492,P2065,L117,SH10,5,₹29324.63,0.16,3181.66
O11238,2024-12-11,C1032,P2029,L112,SH19,1,30118.91,0.13,11354.82
O10828,2024-07-20,C1112,P2020,L112,SH22,3,₹55936.11,0.16,22250.51
O9106,2024-04-15,C1026,P2085,L110,SH4,1,2325.97,0.14,960.12
O8337,24/08/2024,C1240,P2090,L112,SH1,4,16508.54,0.05,6023.89
O7625,2025-03-24,C1498,P2094,L112,SH1,3,4401.93,0.07,1773.05
O5602,2025-01-15,C1353,P2077,L105,SH16,1,3945.67,0.0,1182.69
O7035,2024-12-17,C1358,P2077,L110,SH10,5,10263.1,,2993.64
O6353,2025-02-01,C1205,P2010,L108,SH16,4,169901.6,0.12,56718.27
O5280,2024-06-18,C1353,P2045,L114,SH4,1,13040.01,0.17,1703.5
O7079,2025-05-02,C1322,P2063,L104,SH4,2,19345.27,0.15,1705.92
O10302,2024-12-29,C1113,P2063,L114,SH1,4,31682.51,0.13,3157.96
O8497,2024-06-01,C1247,P2038,L107,SH25,5,₹36870.11,0.22,2592.01
O10761,2025-08-02,C1059,P2020,L112,SH1,1,25679.94,0.13,6112.57
O10867,2024-06-23,C1407,P2089,L114,SH4,3,7396.1,0.09,2760.42
O5536,2024-05-21,C1177,P2091,L113,SH19,2,7019.45,0.19,2680.42
O10444,2024-10-11,C1035,P2037,L103,SH10,1,15812.38,0.25,1142.88
O10953,2024-01-04,C1433,P2098,L109,SH1,2,6829.34,0.16,2301.94
O6357,2024-11-23,C1075,P2082,L107,SH10,1,2501.41,0.17,1119.54
O11874,2024-07-20,C1243,P2047,L106,SH1,3,17920.06,0.18,1892.22
O5013,2024-12-12,C1039,P2061,L109,SH1,3,44313.23,0.07,4244.03
O9732,19/03/2024,C1408,P2085,L116,SH19,3,6292.62,0.2,2248.06
O7903,2025-06-27,C1468,P2003,L104,SH19,1,25954.84,0.03,7342.34
O7295,18/07/2024,C1301,P2018,L114,SH1,5,49416.19,0.07,17028.36
O5331,2024-05-19,C1120,P2010,L107,SH1,1,41497.56,0.04,13152.3
O10061,2024-06-23,C1378,P2039,L106,SH1,6,12926.67,,1456.07
O11995,06/01/2024,C1002,P2032,L105,SH13,1,25274.78,0.11,9336.88
O10704,2025-07-14,C1428,P2033,L109,SH13,6,210846.01,0.11,77903.17
O7187,30/08/2025,C1267,P2072,L104,SH19,6,5348.12,0.13,1865.79
O7979,2024-10-04,C1062,P2014,L113,SH4,2,78255.98,0.09,27634.79
O9208,2025-02-14,C1329,P2032,L104,SH19,6,170377.2,0.18,54476.1
O5131,2024-07-24,C1261,P2029,L104,SH13,1,38610.45,0.12,9550.19
O10829,2024-11-29,C1367,P2019,L112,SH10,4,100675.72,0.16,34786.42
O7225,2024-09-14,C1376,P2040,L114,SH7,6,87866.38,0.17,7422.49
O9507,2024-12-09,C1015,P2085,L114,SH16,2,5926.88,0.08,2096.29
O5969,2024-07-02,C1059,P2095,L115,SH7,1,3775.43,0.06,
O9935,2024-11-02,C1379,P2002,L108,SH10,2,57837.89,0.0,12639.95
O11708,2025-11-11,C1407,P2075,L102,SH22,2,1612.68,0.2,559.81
O9235,2025-07-04,C1257,P2072,L104,SH10,6,17288.23,0.08,4454.36
O5860,2025-12-08,C1246,P2045,L110,SH19,5,43083.72,0.1,5753.12
O5221,2024-01-07,C1430,P2010,L102,SH1,1,20028.54,0.15,7380.69
O10919,2025-01-13,C1407,P2037,L103,SH13,5,8266.78,0.26,843.4
O7054,04/05/2025,C1192,P2072,L109,SH4,5,3536.83,0.0,1443.03
O7830,2024-05-25,C1053,P2023,L106,SH19,3,149803.22,0.0,58283.83
O10123,2025-12-10,C1492,P2046,L114,SH10,4,42362.92,0.12,5046.45
O11621,2024-01-30,C1293,P2052,L101,SH1,4,61867.72,0.18,8879.86
O10281,2025-12-28,C1337,P2027,L112,SH22,3,140715.58,0.04,43261.55
O5191,2025-02-09,C1414,P2040,L101,SH1,5,26787.78,0.23,1614.54
O6930,2025-12-07,C1322,P2061,L109,SH1,6,94667.34,0.26,7804.86
O6286,2025-02-11,C1407,P2089,L107,SH22,1,2570.03,0.04,916.2
O6741,2025-08-18,C1154,P2073,L101,SH19,4,9412.43,0.01,4056.74
O11342,15/04/2024,C1109,P2085,L110,SH11,6,17219.14,,4339.82
O9560,2024-11-03,C1375,P2071,L105,SH25,3,14038.29,0.02,4038.96
O11665,2025-09-22,C1359,P2023,L117,SH25,2,25839.0,0.13,6483.84
O5481,2024-04-27,C1244,P2072,L101,SH23,5,16168.59,0.07,5483.31
O5787,2025-03-25,C1357,P2048,L106,SH7,1,5022.15,0.25,564.38
O11365,2025-04-08,C1115,P2065,L112,SH1,5,₹104700.16,0.14,14671.27
O9738,2025-01-29,C1186,P2067,L112,SH22,1,977.41,0.12,332.12
O10132,2025-05-11,C1408,P2014,L112,SH22,2,85555.0,0.04,25837.59
O8937,2025-04-02,C1230,P2029,L104,SH10,4,65575.21,0.07,24477.74
O11788,2025-11-03,C1008,P2068,L101,SH19,5,5844.82,0.09,2388.58
O11824,2024-02-21,C1356,P2035,L114,SH10,6,82685.54,0.13,7636.72
O7590,2024-04-12,C1001,P2058,L111,SH19,3,27905.57,0.11,3728.6
O8019,2025-02-17,C1154,P2006,L102,SH22,2,64127.02,0.0,22137.93
O6379,10/11/2024,C1138,P2085,L109,SH16,6,21455.42,0.16,8775.86
O7114,2024-11-18,C1154,P2048,L101,SH1,4,36261.4,0.28,4624.34
O9207,2025-11-05,C1167,P2041,L109,SH13,2,39493.17,0.16,4908.84
O8374,2025-12-17,C1213,P2093,L117,SH10,3,13437.8,0.07,5925.91
